order,Progress,Duration (in seconds),Finished,Response ID,DistributionChannel - Distribution Channel,"consentement",gender,gender_TEXT,sexual_orientation,"sexual_orientation_5_TEXT ",age_1,"kids ","kids_2","activity - Etes-vous (en ce moment) ","pays ","pays_4_TEXT ","nationalite ",nationalite_text,"society_ladder_1 - 10","society_ladder_2 - - 9","society_ladder_3 -- 8","society_ladder_4 -- 7","society_ladder_5 -- 6","society_ladder_6 -- 5","society_ladder_7 -- 4","society_ladder_8 -- 3","society_ladder_9 -- 2","society_ladder_10 -- 1",alarm_timer_First Click - Timing - First Click,alarm_timer_Last Click - Timing - Last Click,alarm_timer_Page Submit - Timing - Page Submit,alarm_timer_Click Count - Timing - Click Count,desc_norm,"presc_norm_d - Sur une échelle de 1 (perturbation totale) à 7 (conformité totale), veuillez évaluer dans quelle mesure les solutions proposées par Essaim d'Alerte sont compatibles avec le fonctionnement de votre pays ?",high_control_1,high_control_2,high_control_3,high_control_4,high_control_5,high_control_6,high_control_7,high_control_8,high_control_9,high_control_10,high_control_11,high_control_12,high_control_13,high_control_14,high_control_15,high_control_16,high_control_17,high_control_18,high_control_19,high_control_20,high_control_21,high_control_22,control_low_1,control_low_2,control_low_3,control_low_4,control_low_5,control_low_6,control_low_7,control_low_8,control_low_9,control_low_10,control_low_11,control_low_12,control_low_13,control_low_14,control_low_15,control_low_16,control_low_17,control_low_18,control_low_19,control_low_20,control_low_21,control_low_22,sdo_french_1,sdo_french_2,sdo_french_3,sdo_french_4,sdo_french_5,sdo_french_6,sdo_french_7,sdo_french_8,sdo_french_9,sdo_french_10,sdo_french_11,sdo_french_12,sdo_french_13,sdo_french_14,sdo_french_15,sdo_french_16,sdo_DO_1,sdo_DO_2,sdo_DO_3,sdo_DO_4,sdo_DO_5,sdo_DO_6,sdo_DO_7,sdo_DO_8,sdo_DO_9,sdo_DO_10,sdo_DO_11,sdo_DO_12,sdo_DO_13,sdo_DO_14,sdo_DO_15,sdo_DO_16,edo,condrition_high_low_control,condrition_high_low_control_text,sdo_or_edo_first
102,100,752,1,R_3fHKZFNnHslHXkT,anonymous,"1",1,,2,,21,"1",,"1","1",,"2",,"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",114.989,114.989,118.59,1,30,"5",,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,,,1,,,,1,,,1,1,,1,,1,5,5,5,3,7,3,6,1,4,5,5,4,5,2,2,1,7,8,6,3,16,9,10,4,15,11,5,12,2,13,14,6,2,low,edo
631,100,829,1,R_RVlp7xwUq8AszBv,anonymous,"1",2,,2,,54,"2","4","2","3",,"3",,"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral",11.22,131.213,132.469,14,42,"3",,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,,,,1,,1,,1,1,1,,1,4,1,6,1,7,4,6,1,7,4,6,2,1,4,2,3,13,2,6,8,1,12,16,7,10,11,15,9,4,5,14,6,2,low,sdo
43,100,1261,1,R_2q1sctOnvq1c6wa,anonymous,"1",1,,1,,30,"1",,"2","1",,"2",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",6.335,235.22,236.006,44,80,"6",,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,,1,,,,,1,,,,,,1,,1,3,4,4,4,3,6,4,4,5,3,4,2,4,2,3,2,11,7,5,12,15,3,9,16,1,14,4,6,13,10,8,6,2,low,edo
590,100,820,1,R_2Vr0v1cBeL6ghJK,anonymous,"1",1,,2,,61,"2","2","5","2",,"2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",11.779,122.256,123.615,40,35,"4",1,1,,1,,1,1,,1,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,5,4,6,3,6,3,6,4,2,6,7,4,1,5,3,2,5,8,9,15,13,16,12,1,4,11,7,3,6,10,14,6,1,high,sdo
655,100,732,1,R_pLDdHc7Na1pxYpr,anonymous,"1",1,,2,,23,"1",,"1","1",,"1",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",1.707,207.253,208.373,54,5,"1",,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,1,,1,,1,,,1,,1,1,1,1,6,1,7,1,7,1,7,1,2,7,7,4,7,4,4,10,13,15,5,4,8,11,14,3,6,16,12,9,2,7,1,6,2,low,edo
103,100,752,1,R_2uBRYLpTjyvuOgA,anonymous,"1",1,,2,,22,"1",,"1","4","Suède","1",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",1.301,139.183,140.52,17,40,"4",1,1,,1,1,1,1,,,,,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,7,3,12,2,6,1,4,6,7,3,1,12,4,8,1,4,16,6,15,10,3,9,5,7,14,11,12,13,2,6,1,high,edo
187,100,452,1,R_3MhQMDjrAjNDDzF,anonymous,"1",1,,2,,54,"2","2","2","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral",8.685,77.869,78.668,17,10,"1",1,1,,1,,1,1,,,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,4,5,2,6,2,6,2,6,4,4,3,5,5,4,7,3,10,11,8,6,14,1,13,15,4,16,12,9,2,5,6,1,high,sdo
69,100,282,1,R_2nuiiShN46jFhzr,anonymous,"1",2,,2,,24,"1",,"3","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",0.523,4.046,4.941,3,43,"4",,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,1,1,,,,,1,,1,,,,,1,1,,1,4,7,6,7,5,7,4,7,1,7,6,7,7,5,7,4,9,5,15,16,12,11,14,7,3,4,2,1,10,6,13,8,6,2,low,edo
230,100,784,1,R_2YX6GQG9lyjlED4,anonymous,"1",2,,2,,60,"1",,"5","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral",4.353,130.563,133.201,55,,"8",1,1,,1,,1,1,,,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,4,1,7,2,7,3,6,7,7,3,1,7,4,12,4,13,5,8,10,7,9,1,16,14,6,2,3,15,11,6,1,high,edo
206,100,484,1,R_3PsPTF9iO0FkxRr,anonymous,"1",2,,2,,39,"2","2","2","2",,"2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",1.406,78.5,79.383,40,23,"2",1,1,,1,,1,,,,,,,1,1,,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,6,4,6,2,5,1,6,4,6,6,4,4,1,5,4,6,4,8,15,14,5,2,9,10,7,12,3,11,1,16,13,6,1,high,edo
231,100,347,1,R_2cbZD2kLT42B9MT,anonymous,"1",2,,2,,55,"2","2","2","2",,"2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",0.981,6.364,7.581,4,30,"2",1,1,,1,1,1,1,,,1,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,4,1,4,1,6,4,6,12,1,4,7,7,1,2,4,13,5,9,8,3,7,2,6,4,10,15,12,11,16,1,14,6,1,high,sdo
309,100,891,1,R_2VxujvUApjPjAvN,anonymous,"1",2,,2,,50,"2","3","2","2",,"2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",3.016,144.114,145.186,44,30,"2",1,1,,1,1,1,1,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,2,3,6,4,6,2,3,4,6,6,6,2,4,1,7,6,16,9,13,5,10,4,14,11,12,3,2,8,15,6,1,high,sdo
319,100,565,1,R_1ja2hlwKY4Ay72F,anonymous,"1",2,,2,,71,"2","2","5","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral",4.512,19.504,20.552,8,30,"5",1,1,,1,,1,1,,,,,1,1,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,6,1,7,1,7,4,7,1,7,6,4,2,2,7,4,1,9,2,7,11,6,14,5,4,12,10,3,15,13,8,16,6,1,high,edo
73,100,983,1,R_3oSVZ1IArPq2cF0,anonymous,"1",1,,2,,54,"2","3","2","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",135.185,135.185,136.943,1,30,"2",,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,1,,1,,1,1,1,,,,1,,1,6,1,5,1,6,2,6,2,6,6,6,4,3,6,5,14,16,9,3,8,4,11,12,5,13,7,10,2,15,1,6,6,2,low,sdo
240,100,3416,1,R_wMIE2KbwNiEVIWd,anonymous,"1",1,,2,,18,"1",,"1","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",9.784,9.784,47.424,1,,"4",1,,1,1,,,1,1,1,1,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,4,2,6,2,5,5,6,2,3,6,6,5,4,6,5,1,15,3,4,12,16,9,11,5,13,6,8,14,10,2,7,6,1,high,edo
95,100,7899,1,R_1Fem5G2Wd0T5vwV,anonymous,"1",2,,2,,53,"2","2","2","1",,"4",Suisse italienne,"Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral",24.498,128.885,130.261,41,65,"4",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,1,1,,,1,,1,1,1,1,,,1,6,2,7,1,7,1,7,1,6,7,7,6,5,7,5,14,7,8,9,12,15,6,3,1,4,13,16,10,2,5,11,6,2,low,edo
265,100,674,1,R_3oHH9WRdIp9HB5U,anonymous,"1",1,,2,,49,"2","3","2","2",,"2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",5.58,234.814,236.587,12,16,"4",,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,1,,,1,1,,,1,6,3,5,3,5,3,6,4,6,3,3,3,6,5,2,5,16,3,7,4,15,2,14,8,10,6,5,1,9,11,13,12,6,2,low,sdo
222,100,14851,1,R_2Ck3frOYVMznXB0,anonymous,"1",1,,2,,24,"1",,"2","2",,"2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",30.727,51.172,52.166,3,10,"1",1,1,,1,1,,1,,,,,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,1,6,3,6,4,4,3,2,3,3,3,5,7,1,5,3,6,7,11,15,4,5,2,9,14,12,13,8,1,10,16,6,1,high,sdo
205,100,939,1,R_1P1NuDAOnD2h46P,anonymous,"1",2,,2,,53,"2","2","4","2",,"2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",53.471,148.422,150.017,7,61,"4",,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,1,,1,1,,1,,,,,1,1,,,,1,,4,4,1,4,4,4,4,5,4,5,2,7,4,5,3,6,6,12,16,14,10,13,3,2,8,11,4,7,1,9,15,5,6,2,low,sdo
277,100,763,1,R_25GTG334On4N2tr,anonymous,"1",2,,2,,42,"2","2","6","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral",6.268,156.882,157.859,8,5,"2",1,1,,1,,,1,,,,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,6,1,7,1,7,1,7,7,7,7,1,7,6,6,7,15,1,4,11,9,10,13,12,2,14,8,3,16,5,6,1,high,edo
59,100,560,1,R_1hEYnEXOSouaWIb,anonymous,"1",1,,2,,63,"2","2","5","1",,"1",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",3.196,80.098,81.762,16,21,"5",,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,1,1,1,,,1,1,,,,,,,1,2,6,1,6,6,6,1,6,2,7,6,7,6,6,3,7,10,8,9,3,15,7,1,5,11,2,13,6,12,16,14,4,6,2,low,sdo
66,100,419,1,R_278VvQ4mqRBU5XD,anonymous,"1",1,,2,,25,"1",,"1","1",,"1",,"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",1.061,3.997,4.307,5,5,"2",1,1,,1,,1,1,1,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,12,12,4,12,12,4,12,5,12,12,12,12,12,5,3,12,8,13,15,4,11,12,2,9,10,16,6,5,7,14,1,3,6,1,high,sdo
317,100,889,1,R_25Ttf2WQNIBHnLk,anonymous,"1",2,,,,79,"2","1","5","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral",6.533,136.032,137.199,17,47,"8",1,1,1,1,,1,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,4,7,4,7,4,7,1,4,7,7,12,12,7,12,11,7,4,13,12,10,3,2,16,5,9,15,8,1,6,14,6,1,high,sdo
429,90,494,0,R_5v7u5Q0AdizkChX,anonymous,"1",2,,2,,65,"2","1","5","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",11.312,75.378,76.767,16,26,"3",1,1,,1,,1,1,,1,,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,high,edo
492,90,1011,0,R_udI0KNeqDnmbjX3,anonymous,"1",1,,2,,86,"2","5","5","2",,"2",,"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",26.249,138.457,145.097,15,78,"5",,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,1,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,low,edo
761,90,878,0,R_tWIyvLJLCURAbpn,anonymous,"1",2,,2,,61,"2","Deux","5","3",,"3",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",27.545,123.263,124.851,12,21,"4",1,1,,1,,1,1,,,,,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,high,edo
182,100,1266,1,R_2QrHvW7OY4Biim0,anonymous,"1",2,,2,,32,"1",,"2","2",,"2",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",76.16,158.64,159.726,3,50,"5",,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,1,,1,1,,,1,,,1,,,,1,,1,7,1,4,1,7,1,7,1,7,7,7,1,4,7,1,8,3,7,13,10,5,9,1,11,16,4,15,14,12,6,2,7,2,low,edo
24,100,795,1,R_54j30UPYTkwu5BD,anonymous,"1",2,,2,,25,"1",,"2","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",14.697,144.392,146.201,13,60,"4",,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,1,,1,1,,,1,,,,,1,,1,1,4,4,6,1,7,3,7,1,2,4,7,5,2,3,1,10,16,11,15,14,4,12,9,8,6,13,1,7,2,3,5,7,2,low,edo
91,100,64500,1,R_32Y1d9Yp0KzQE9p,anonymous,"1",2,,2,,54,"2","3","2","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",0.889,3.871,5.066,2,15,"3",,1,1,,,,,1,1,1,1,,1,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,6,1,7,1,7,1,7,5,7,1,1,6,1,14,4,7,15,5,13,3,8,9,11,16,12,2,1,10,6,7,1,high,edo
112,100,621,1,R_25XA0BCqTAZ2dDK,anonymous,"1",1,,2,,22,"1",,"1","2",,"4",Italienne,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",9.916,106.007,106.705,11,40,"3",,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,1,,1,,1,,1,,,1,,1,,,2,3,2,5,6,4,6,4,1,4,3,7,1,4,1,1,13,16,14,4,1,3,7,5,9,6,12,8,10,2,15,11,7,2,low,sdo
212,100,310,1,R_2EB2JfyBzXikMUs,anonymous,"1",1,,1,,25,"1",,"1","2",,"2",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",72.037,72.037,72.967,1,72,"6",,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,1,,,1,,1,,1,1,,,1,,1,5,6,5,6,5,6,5,6,1,6,6,6,1,3,3,1,1,8,16,13,2,9,10,15,5,14,7,12,4,6,3,11,7,2,low,edo
115,100,626,1,R_1l0st7ES7Sl5wZs,anonymous,"1",1,,2,,23,"1",,"1","1",,"1",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",142.153,142.153,144.048,1,50,"5",,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,1,,,1,,1,,1,1,1,,3,2,5,6,4,2,3,3,3,6,2,6,5,3,1,2,16,9,3,2,7,5,6,4,8,1,15,11,14,12,13,10,7,2,low,sdo
600,100,317,1,R_1lAVMlLHW8ebX0e,anonymous,"1",2,,,,61,"2","4","2","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral",1.956,5.401,6.352,5,16,"2",,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,,,,1,1,1,1,1,1,,,,,,,1,7,1,7,1,7,1,7,1,1,6,7,6,1,2,3,15,4,2,16,12,14,10,11,13,3,9,5,8,6,7,1,7,2,low,edo
671,100,1661,1,R_3DbdXBYokXkyLbq,anonymous,"1",1,,2,,24,"1",,"3","1",,"4",Bulgare,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",13.136,162.229,163.125,29,22,"4",,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,1,,,,1,,,1,1,1,,,12,3,5,4,2,4,5,3,12,5,4,5,4,3,3,3,9,1,7,16,14,13,2,8,10,11,3,6,12,15,5,4,7,2,low,edo
553,100,408,1,R_1IL8QrjuaxneE12,anonymous,"1",1,,2,,21,"1",,"1","4",,"4",,"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",4.074,78.664,80.119,6,45,"5",,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,1,1,,,,1,,1,,1,,1,,7,7,7,7,6,7,6,7,1,1,4,2,5,4,6,4,8,16,14,10,6,2,15,13,1,3,11,4,5,9,7,12,7,2,low,sdo
741,97,1231,0,R_RrWBoZxmVp5sAP7,anonymous,"1",1,,2,,31,"1",,"1","3",,"3",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",133.955,133.955,134.917,1,50,"4",1,1,,1,,1,1,,,,,1,1,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,1,7,1,7,1,4,7,7,4,1,7,4,3,1,9,8,2,14,13,5,12,6,10,16,7,11,4,15,7,1,high,sdo
532,100,968,1,R_3q8xJt9daFkvIqI,anonymous,"1",1,,2,,23,"1",,"2","3",,"3",,"Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",82.301,329.697,330.638,77,,"8",,,,,1,1,1,1,,,,,1,1,,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,2,3,4,6,4,4,4,4,4,4,4,4,4,4,4,4,1,3,9,2,10,5,12,13,14,8,6,7,11,16,4,15,7,1,high,sdo
269,100,715,1,R_1kN3oqbPPiYSFHO,anonymous,"1",2,,2,,66,"2","3","5","2",,"2",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",15.486,114.485,116.719,19,25,"2",1,1,,1,,1,1,,,1,,,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,5,12,4,6,1,7,4,6,3,6,6,7,3,1,5,5,10,3,14,12,7,6,16,5,2,11,4,9,15,13,1,8,7,1,high,sdo
18,100,585,1,R_24cOgnUeJ1sCRAJ,anonymous,"1",2,,2,,23,"1",,"3","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",2.589,118.624,120.157,36,50,"7",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,,1,,,1,1,1,1,1,1,7,1,7,1,7,1,6,1,7,7,7,3,1,7,5,10,2,15,8,16,12,13,7,3,14,5,6,4,11,1,9,7,2,low,edo
107,100,562,1,R_1JXEXY3VNwJjkiM,anonymous,"1",1,,2,,23,"1",,"6","1",,"1",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",0.4,2.009,2.65,3,93,"6",1,,,1,,,1,,,1,,1,1,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,7,1,6,3,6,4,2,1,5,2,1,7,6,6,1,5,6,15,9,13,2,7,4,16,5,1,12,11,8,14,3,10,7,1,high,edo
398,100,873,1,R_1DMYHybdHeq1D6w,anonymous,"1",1,,2,,47,"2","2","2","2",,"2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",2.052,201.572,203.966,21,41,"2",,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,1,,,1,1,,,1,1,1,1,7,1,2,1,7,1,7,1,3,1,1,6,7,7,1,7,9,2,15,1,16,8,14,7,10,6,5,13,12,3,11,4,7,2,low,sdo
68,100,668,1,R_2aFiUHtNUDGyGLe,anonymous,"1",1,,2,,36,"1",,"2","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",5.479,115.439,119.402,27,20,"2",1,,,1,,,1,,,,1,1,,1,,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,7,1,6,4,7,1,7,7,7,4,3,4,7,7,1,7,2,8,9,6,1,10,5,13,7,14,11,3,12,4,16,15,7,1,high,edo
674,100,674,1,R_2Yx10oCfBf4IqWR,anonymous,"1",1,,2,,58,"2","9","2","2",,"2",,"Neutral","Neutral","Dislike","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",2.397,136.964,138.042,23,16,"1",1,1,,1,,1,1,1,,1,,1,1,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,12,4,12,4,6,5,4,12,3,4,4,4,12,4,12,9,5,12,6,15,13,8,11,7,1,2,14,3,10,16,4,7,1,high,edo
238,100,531,1,R_3e9xFqOT6YTmplP,anonymous,"1",2,,2,,52,"2","3","6","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral",0.831,6.743,8.154,3,60,"1",1,1,,1,,,1,,1,,,,1,1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,1,7,1,6,1,7,7,7,6,1,7,12,3,2,6,13,16,7,4,11,12,8,14,1,15,10,5,9,7,1,high,edo
654,100,989,1,R_3eePbf82qlj7dAg,anonymous,"1",2,,2,,53,"2","3","2","2",,"2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",9.964,137.335,138.484,21,,"8",,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,1,,1,,,1,,,1,4,4,7,1,7,1,7,1,4,7,7,1,1,4,1,4,3,8,16,7,14,15,10,12,9,5,13,2,11,6,1,,2,low,sdo
475,90,455,0,R_2axez9SdZFItPcZ,anonymous,"1",1,,3,,21,"1",,"1","1",,"1",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",7.105,48.647,54.063,12,25,"4",1,,,1,1,1,1,,1,,1,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,1,7,1,7,1,7,7,7,1,2,6,1,6,12,5,14,9,7,15,10,13,11,8,3,2,1,16,4,,1,high,sdo
722,90,1640,0,R_2fwEe9tl8lC7P7J,anonymous,"1",2,,2,,60,"2","4","5","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral",4.2,131.561,132.235,18,20,"2",1,1,,1,,1,1,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,1,7,1,7,1,7,7,7,12,1,1,1,4,14,2,6,8,12,9,10,1,7,13,3,16,11,15,5,,1,high,sdo
729,90,738,0,R_3J3L3EDZfsWmqYQ,anonymous,"1",2,,2,,51,"2","2","2","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",11.452,114.066,115.377,34,30,"3",,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,1,1,,,1,,1,,1,1,,1,1,7,2,7,1,7,2,7,1,7,7,7,1,1,6,1,1,5,11,16,2,9,13,6,15,3,4,10,14,7,12,8,,2,low,sdo
733,90,872,0,R_3qCCgjKBmrF1JBY,anonymous,"1",1,,2,,51,"2","2","2","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",6.927,215.647,217.138,61,60,"4",,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,1,,,1,1,,1,,,1,,,1,7,1,7,1,7,1,7,1,7,7,7,1,1,7,1,5,1,4,6,10,16,13,3,11,12,15,7,9,14,2,8,,2,low,sdo
313,90,687,0,R_1kMi3T3vygJ0P7z,anonymous,"1",2,,2,,32,"2","3","2","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral",1.578,160.317,161.036,142,35,"3",1,1,,1,1,1,1,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,7,1,6,3,6,1,6,7,6,1,1,7,2,13,6,9,5,11,1,4,7,10,8,14,2,12,16,15,3,,1,high,sdo
488,90,1227,0,R_elmsZcw9UFRBATn,anonymous,"1",2,,2,,73,"2","2","5","2",,"2",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",19.957,115.787,116.882,11,80,"4",1,1,,1,,1,1,,,1,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,7,1,7,2,7,1,5,6,7,1,1,5,2,15,8,1,12,4,9,2,11,13,6,5,10,14,16,3,7,,1,high,sdo
